In bed start,In bed Finish,Minutes in bed,Minutes asleep,Time to fall sleep,Number of sleep periods
24-Oct-2017 02:32,24-Oct-2017 07:03,271.190800583363,0.0,0.0,0
24-Oct-2017 23:46,25-Oct-2017 07:00,434.110022109747,0.0,0.0,0
25-Oct-2017 23:31,26-Oct-2017 06:42,430.266666666667,0.0,0.0,0
26-Oct-2017 06:48,26-Oct-2017 06:48,0.4,0.0,0.0,0
26-Oct-2017 06:55,26-Oct-2017 07:09,13.6920573502779,0.0,0.0,0
26-Oct-2017 23:50,27-Oct-2017 07:06,435.482311916351,0.0,0.0,0
30-Oct-2017 00:05,30-Oct-2017 07:01,415.614325100183,0.0,0.0,0
30-Oct-2017 23:13,31-Oct-2017 07:00,467.2,0.0,0.0,0
01-Nov-2017 01:21,01-Nov-2017 07:00,338.878177250425,0.0,0.0,0
02-Nov-2017 00:32,02-Nov-2017 07:01,388.456262800097,0.0,0.0,0
03-Nov-2017 00:18,03-Nov-2017 06:00,341.866666666667,0.0,0.0,0
03-Nov-2017 06:00,03-Nov-2017 07:00,60.0918992330631,0.0,0.0,0
06-Nov-2017 00:17,06-Nov-2017 07:10,413.592312349876,0.0,0.0,0
06-Nov-2017 23:16,07-Nov-2017 06:39,443.084343074759,0.0,0.0,0
07-Nov-2017 06:44,07-Nov-2017 07:00,16.1636049171289,0.0,0.0,0
07-Nov-2017 23:00,08-Nov-2017 06:51,471.333333333333,0.0,0.0,0
08-Nov-2017 06:52,08-Nov-2017 07:00,7.67428421676159,0.0,0.0,0
09-Nov-2017 00:26,09-Nov-2017 00:26,0.866666666666667,0.0,0.0,0
09-Nov-2017 00:37,09-Nov-2017 00:45,7.8,0.0,0.0,0
09-Nov-2017 00:48,09-Nov-2017 07:00,372.2,0.0,0.0,0
09-Nov-2017 07:04,09-Nov-2017 07:19,14.4,0.0,0.0,0
09-Nov-2017 07:21,09-Nov-2017 07:29,8.4,0.0,0.0,0
09-Nov-2017 23:33,10-Nov-2017 07:00,446.735172914465,0.0,0.0,0
12-Nov-2017 23:00,13-Nov-2017 07:43,523.4,0.0,0.0,0
13-Nov-2017 23:40,14-Nov-2017 07:00,440.333333333333,0.0,0.0,0
15-Nov-2017 00:19,15-Nov-2017 07:21,421.903356825312,0.0,0.0,0
16-Nov-2017 03:53,16-Nov-2017 07:00,187.333333333333,0.0,0.0,0
16-Nov-2017 23:36,17-Nov-2017 06:26,409.699498889844,0.0,0.0,0
17-Nov-2017 06:47,17-Nov-2017 07:00,12.4867679834366,0.0,0.0,0
19-Nov-2017 23:00,20-Nov-2017 07:19,499.134694883227,0.0,0.0,0
20-Nov-2017 23:54,21-Nov-2017 05:44,349.866666666667,0.0,0.0,0
21-Nov-2017 05:45,21-Nov-2017 05:45,0.266666666666667,0.0,0.0,0
21-Nov-2017 05:47,21-Nov-2017 05:58,10.6,0.0,0.0,0
21-Nov-2017 06:01,21-Nov-2017 06:07,5.86666666666667,0.0,0.0,0
21-Nov-2017 06:07,21-Nov-2017 07:00,52.1910941501459,0.0,0.0,0
21-Nov-2017 23:39,22-Nov-2017 07:01,441.986751328905,0.0,0.0,0
22-Nov-2017 07:01,22-Nov-2017 07:01,0.0115333328644435,0.0,0.0,0
22-Nov-2017 23:28,23-Nov-2017 07:09,461.533333333333,0.0,0.0,0
24-Nov-2017 02:17,24-Nov-2017 07:00,283.133333333333,0.0,0.0,0
27-Nov-2017 00:28,27-Nov-2017 07:00,391.6,0.0,0.0,0
27-Nov-2017 07:00,27-Nov-2017 07:01,0.44596703350544,0.0,0.0,0
27-Nov-2017 23:28,28-Nov-2017 06:58,449.8,0.0,0.0,0
29-Nov-2017 00:25,29-Nov-2017 07:09,404.625166566173,0.0,0.0,0
30-Nov-2017 00:27,30-Nov-2017 04:14,226.985028834144,0.0,0.0,0
30-Nov-2017 04:19,30-Nov-2017 04:21,1.93333333333333,0.0,0.0,0
30-Nov-2017 04:23,30-Nov-2017 10:21,358.042536682884,0.0,0.0,0
30-Nov-2017 23:00,01-Dec-2017 07:01,481.533333333333,0.0,0.0,0
06-Dec-2017 06:55,06-Dec-2017 07:00,4.45136313339074,0.0,0.0,0
06-Dec-2017 23:00,07-Dec-2017 05:05,365.533333333333,0.0,0.0,0
07-Dec-2017 05:05,07-Dec-2017 07:02,116.417906017105,0.0,0.0,0
07-Dec-2017 23:00,08-Dec-2017 07:58,538.634354533752,0.0,0.0,0
11-Dec-2017 00:23,11-Dec-2017 05:58,335.333333333333,0.0,0.0,0
11-Dec-2017 05:58,11-Dec-2017 07:00,62.2786297331254,0.0,0.0,0
11-Dec-2017 23:10,12-Dec-2017 07:39,509.587621450424,0.0,0.0,0
12-Dec-2017 23:00,13-Dec-2017 07:11,491.066666666667,0.0,0.0,0
14-Dec-2017 00:25,14-Dec-2017 06:29,364.4,0.0,0.0,0
14-Dec-2017 06:30,14-Dec-2017 07:00,29.6624013662338,0.0,0.0,0
15-Dec-2017 01:32,15-Dec-2017 07:19,347.240019847949,0.0,0.0,0
17-Dec-2017 23:32,18-Dec-2017 07:00,448.809399582942,0.0,0.0,0
18-Dec-2017 23:55,19-Dec-2017 07:28,453.419473716617,0.0,0.0,0
20-Dec-2017 02:39,20-Dec-2017 06:30,231.133229017258,0.0,0.0,0
20-Dec-2017 06:50,20-Dec-2017 06:51,1.26666666666667,0.0,0.0,0
20-Dec-2017 06:58,20-Dec-2017 07:13,14.9333333333333,0.0,0.0,0
21-Dec-2017 01:08,21-Dec-2017 06:34,326.0,0.0,0.0,0
21-Dec-2017 06:34,21-Dec-2017 06:37,2.8,0.0,0.0,0
21-Dec-2017 06:48,21-Dec-2017 06:49,1.26666666666667,0.0,0.0,0
22-Dec-2017 03:52,22-Dec-2017 05:47,114.6,0.0,0.0,0
22-Dec-2017 06:02,22-Dec-2017 07:07,64.885013482968,0.0,0.0,0
25-Dec-2017 05:43,25-Dec-2017 07:00,76.9776822874943,0.0,0.0,0
26-Dec-2017 01:42,26-Dec-2017 07:00,318.340511264404,0.0,0.0,0
27-Dec-2017 03:54,27-Dec-2017 07:00,185.585657233,0.0,0.0,0
28-Dec-2017 00:51,28-Dec-2017 07:09,378.208078251282,0.0,0.0,0
29-Dec-2017 04:36,29-Dec-2017 08:01,204.672403645515,0.0,0.0,0
29-Dec-2017 08:01,29-Dec-2017 08:11,10.0,0.0,0.0,0
01-Jan-2018 05:28,01-Jan-2018 08:19,171.118791100383,0.0,0.0,0
02-Jan-2018 00:00,02-Jan-2018 08:19,499.047763899962,0.0,0.0,0
03-Jan-2018 07:30,03-Jan-2018 08:00,30.0783246835073,0.0,0.0,0
04-Jan-2018 00:00,04-Jan-2018 04:13,253.4,0.0,0.0,0
04-Jan-2018 04:14,04-Jan-2018 04:14,0.133333333333333,0.0,0.0,0
04-Jan-2018 04:14,04-Jan-2018 07:42,207.533333333333,0.0,0.0,0
04-Jan-2018 07:46,04-Jan-2018 07:53,6.93333333333333,0.0,0.0,0
04-Jan-2018 07:58,04-Jan-2018 08:00,1.4323460996151,0.0,0.0,0
05-Jan-2018 00:00,05-Jan-2018 08:00,480.134722266595,0.0,0.0,0
08-Jan-2018 01:00,08-Jan-2018 08:30,450.266666666667,0.0,0.0,0
08-Jan-2018 08:39,08-Jan-2018 08:40,0.4,0.0,0.0,0
08-Jan-2018 08:41,08-Jan-2018 08:41,0.666666666666667,0.0,0.0,0
08-Jan-2018 08:42,08-Jan-2018 09:00,17.4618568162123,0.0,0.0,0
09-Jan-2018 01:00,09-Jan-2018 08:18,438.666666666667,0.0,0.0,0
09-Jan-2018 08:19,09-Jan-2018 09:06,46.8753361324469,0.0,0.0,0
10-Jan-2018 03:36,10-Jan-2018 09:11,334.919338834286,0.0,0.0,0
11-Jan-2018 08:53,11-Jan-2018 09:00,6.37523339986801,0.0,0.0,0
12-Jan-2018 04:15,12-Jan-2018 09:00,285.116311091185,0.0,0.0,0
15-Jan-2018 01:00,15-Jan-2018 08:17,437.066666666667,0.0,0.0,0
15-Jan-2018 08:18,15-Jan-2018 08:26,8.13333333333333,0.0,0.0,0
15-Jan-2018 08:26,15-Jan-2018 08:29,2.4,0.0,0.0,0
16-Jan-2018 01:00,16-Jan-2018 08:07,427.733333333333,0.0,0.0,0
16-Jan-2018 08:15,16-Jan-2018 08:18,3.86666666666667,0.0,0.0,0
16-Jan-2018 08:20,16-Jan-2018 08:23,2.26666666666667,0.0,0.0,0
16-Jan-2018 08:25,16-Jan-2018 08:36,10.2666666666667,0.0,0.0,0
16-Jan-2018 08:39,16-Jan-2018 08:57,17.9333333333333,0.0,0.0,0
17-Jan-2018 01:00,17-Jan-2018 08:15,435.466666666667,0.0,0.0,0
17-Jan-2018 08:20,17-Jan-2018 08:22,1.53333333333333,0.0,0.0,0
17-Jan-2018 08:28,17-Jan-2018 08:32,3.73333333333333,0.0,0.0,0
17-Jan-2018 08:51,17-Jan-2018 09:04,13.1076265494029,0.0,0.0,0
18-Jan-2018 01:00,18-Jan-2018 08:59,479.6,0.0,0.0,0
19-Jan-2018 02:06,19-Jan-2018 08:22,375.533333333333,0.0,0.0,0
19-Jan-2018 08:23,19-Jan-2018 08:25,1.6,0.0,0.0,0
19-Jan-2018 08:29,19-Jan-2018 09:00,31.4912893672784,0.0,0.0,0
22-Jan-2018 01:00,22-Jan-2018 09:00,480.697282167276,0.0,0.0,0
23-Jan-2018 01:00,23-Jan-2018 05:49,289.066666666667,0.0,0.0,0
23-Jan-2018 05:52,23-Jan-2018 09:19,206.473946917057,0.0,0.0,0
24-Jan-2018 02:33,24-Jan-2018 09:00,387.238752200206,0.0,0.0,0
25-Jan-2018 01:37,25-Jan-2018 09:00,442.817877366145,0.0,0.0,0
26-Jan-2018 03:42,26-Jan-2018 08:22,279.6,0.0,0.0,0
26-Jan-2018 08:22,26-Jan-2018 09:09,47.299899750948,0.0,0.0,0
29-Jan-2018 01:28,29-Jan-2018 09:29,481.225244299571,0.0,0.0,0
30-Jan-2018 05:03,30-Jan-2018 09:41,278.543669499954,0.0,0.0,0
31-Jan-2018 04:31,31-Jan-2018 09:00,268.574415882428,0.0,0.0,0
01-Feb-2018 01:37,01-Feb-2018 06:19,282.066666666667,0.0,0.0,0
01-Feb-2018 06:21,01-Feb-2018 06:23,2.26666666666667,0.0,0.0,0
01-Feb-2018 06:25,01-Feb-2018 06:27,2.6,0.0,0.0,0
01-Feb-2018 06:28,01-Feb-2018 06:30,2.0,0.0,0.0,0
01-Feb-2018 06:31,01-Feb-2018 07:00,28.9773626009623,0.0,0.0,0
02-Feb-2018 02:47,02-Feb-2018 07:00,252.743095097939,0.0,0.0,0
05-Feb-2018 00:09,05-Feb-2018 07:00,410.530506720146,0.0,0.0,0
06-Feb-2018 00:31,06-Feb-2018 07:00,388.556130482753,0.0,0.0,0
06-Feb-2018 23:41,07-Feb-2018 00:57,76.2,0.0,0.0,0
07-Feb-2018 00:57,07-Feb-2018 07:00,362.971265333891,0.0,0.0,0
08-Feb-2018 01:38,08-Feb-2018 05:57,258.733333333333,0.0,0.0,0
08-Feb-2018 05:58,08-Feb-2018 05:58,0.0666666666666667,0.0,0.0,0
08-Feb-2018 06:07,08-Feb-2018 06:13,6.46666666666667,0.0,0.0,0
08-Feb-2018 06:35,08-Feb-2018 06:37,1.73333333333333,0.0,0.0,0
08-Feb-2018 06:42,08-Feb-2018 07:02,19.711834983031,0.0,0.0,0
08-Feb-2018 23:00,09-Feb-2018 04:52,352.0,0.0,0.0,0
09-Feb-2018 04:53,09-Feb-2018 07:27,154.182329899073,0.0,0.0,0
12-Feb-2018 01:12,12-Feb-2018 07:00,347.944349632661,0.0,0.0,0
13-Feb-2018 00:46,13-Feb-2018 07:00,373.470221892993,0.0,0.0,0
13-Feb-2018 23:36,14-Feb-2018 06:52,436.666666666667,0.0,0.0,0
15-Feb-2018 01:31,15-Feb-2018 07:00,329.041037233671,0.0,0.0,0
16-Feb-2018 01:08,16-Feb-2018 07:19,370.747897950808,0.0,0.0,0
18-Feb-2018 23:56,19-Feb-2018 07:00,423.733558982611,0.0,0.0,0
20-Feb-2018 02:37,20-Feb-2018 07:38,301.510076749325,0.0,0.0,0
21-Feb-2018 01:33,21-Feb-2018 07:09,336.004883833726,0.0,0.0,0
22-Feb-2018 02:09,22-Feb-2018 07:00,290.314636228482,0.0,0.0,0
22-Feb-2018 23:32,23-Feb-2018 02:38,185.145165348053,0.0,0.0,0
23-Feb-2018 02:38,23-Feb-2018 07:01,263.321115867297,0.0,0.0,0
25-Feb-2018 23:00,26-Feb-2018 01:09,129.533333333333,0.0,0.0,0
26-Feb-2018 01:10,26-Feb-2018 06:59,348.8,0.0,0.0,0
26-Feb-2018 23:00,27-Feb-2018 07:01,481.333333333333,0.0,0.0,0
28-Feb-2018 03:14,28-Feb-2018 06:22,187.428340184689,0.0,0.0,0
28-Feb-2018 06:29,28-Feb-2018 06:36,7.2,0.0,0.0,0
28-Feb-2018 06:55,28-Feb-2018 06:57,2.06666666666667,0.0,0.0,0
28-Feb-2018 06:59,28-Feb-2018 07:00,0.566141132513682,0.0,0.0,0
28-Feb-2018 23:22,01-Mar-2018 06:35,433.266666666667,0.0,0.0,0
01-Mar-2018 06:45,01-Mar-2018 06:47,2.13333333333333,0.0,0.0,0
01-Mar-2018 06:52,01-Mar-2018 06:57,5.86666666666667,0.0,0.0,0
01-Mar-2018 23:00,02-Mar-2018 04:11,311.6,0.0,0.0,0
02-Mar-2018 04:11,02-Mar-2018 04:12,0.133333333333333,0.0,0.0,0
02-Mar-2018 04:12,02-Mar-2018 06:50,157.733333333333,0.0,0.0,0
05-Mar-2018 07:08,05-Mar-2018 07:21,13.7734330991904,0.0,0.0,0
06-Mar-2018 00:27,06-Mar-2018 06:53,385.733333333333,0.0,0.0,0
06-Mar-2018 06:58,06-Mar-2018 06:59,1.06666666666667,0.0,0.0,0
06-Mar-2018 23:00,07-Mar-2018 06:14,434.333333333333,0.0,0.0,0
07-Mar-2018 06:23,07-Mar-2018 07:00,37.2509420176347,0.0,0.0,0
08-Mar-2018 02:20,08-Mar-2018 07:13,292.962753993273,0.0,0.0,0
09-Mar-2018 00:31,09-Mar-2018 07:07,396.066666666667,0.0,0.0,0
11-Mar-2018 23:00,12-Mar-2018 06:52,472.266666666667,0.0,0.0,0
12-Mar-2018 06:52,12-Mar-2018 06:52,0.333333333333333,0.0,0.0,0
12-Mar-2018 23:40,13-Mar-2018 05:17,336.414836211999,0.0,0.0,0
13-Mar-2018 05:22,13-Mar-2018 05:48,26.0,0.0,0.0,0
13-Mar-2018 05:59,13-Mar-2018 07:37,97.9305150171121,0.0,0.0,0
13-Mar-2018 23:00,14-Mar-2018 07:00,480.533333333333,0.0,0.0,0
15-Mar-2018 00:57,15-Mar-2018 07:28,391.0,0.0,0.0,0
15-Mar-2018 23:00,16-Mar-2018 07:00,480.361503350735,0.0,0.0,0
18-Mar-2018 23:42,19-Mar-2018 07:00,437.338306150834,0.0,0.0,0
20-Mar-2018 00:49,20-Mar-2018 07:10,381.474314433336,0.0,0.0,0
20-Mar-2018 23:00,21-Mar-2018 07:00,480.278698233763,0.0,0.0,0
21-Mar-2018 23:35,22-Mar-2018 06:56,440.666666666667,0.0,0.0,0
22-Mar-2018 23:25,23-Mar-2018 07:00,454.575573249658,0.0,0.0,0
25-Mar-2018 23:00,26-Mar-2018 07:00,480.431548633178,0.0,0.0,0
27-Mar-2018 00:58,27-Mar-2018 06:32,333.866666666667,0.0,0.0,0
27-Mar-2018 06:37,27-Mar-2018 07:04,27.6,0.0,0.0,0
28-Mar-2018 04:17,28-Mar-2018 07:00,163.066666666667,0.0,0.0,0
28-Mar-2018 07:01,28-Mar-2018 07:09,8.84016138315201,0.0,0.0,0
29-Mar-2018 06:56,29-Mar-2018 07:00,3.33333333333333,0.0,0.0,0
29-Mar-2018 23:05,30-Mar-2018 05:34,389.06231123209,0.0,0.0,0
30-Mar-2018 05:37,30-Mar-2018 05:53,16.5333333333333,0.0,0.0,0
30-Mar-2018 05:59,30-Mar-2018 06:11,12.2,0.0,0.0,0
30-Mar-2018 06:12,30-Mar-2018 06:12,0.133333333333333,0.0,0.0,0
30-Mar-2018 06:21,30-Mar-2018 06:26,5.46666666666667,0.0,0.0,0
30-Mar-2018 06:30,30-Mar-2018 07:00,29.7945068339507,0.0,0.0,0
01-Apr-2018 23:31,02-Apr-2018 01:26,114.693719599644,0.0,0.0,0
02-Apr-2018 01:26,02-Apr-2018 06:26,300.266666666667,0.0,0.0,0
02-Apr-2018 06:28,02-Apr-2018 06:28,0.333333333333333,0.0,0.0,0
02-Apr-2018 06:29,02-Apr-2018 06:36,6.8,0.0,0.0,0
02-Apr-2018 06:43,02-Apr-2018 06:46,2.86666666666667,0.0,0.0,0
02-Apr-2018 06:59,02-Apr-2018 06:59,0.733333333333333,0.0,0.0,0
02-Apr-2018 23:19,03-Apr-2018 04:00,281.333333333333,0.0,0.0,0
03-Apr-2018 04:00,03-Apr-2018 04:01,0.0666666666666667,0.0,0.0,0
03-Apr-2018 04:01,03-Apr-2018 07:02,180.480460816622,0.0,0.0,0
03-Apr-2018 23:16,04-Apr-2018 07:00,464.167543333769,0.0,0.0,0
05-Apr-2018 00:08,05-Apr-2018 07:10,421.375848597288,0.0,0.0,0
06-Apr-2018 03:10,06-Apr-2018 07:22,252.030672242244,0.0,0.0,0
06-Apr-2018 07:28,06-Apr-2018 07:28,0.333333333333333,0.0,0.0,0
06-Apr-2018 07:30,06-Apr-2018 07:31,0.975685916344325,0.0,0.0,0
09-Apr-2018 01:27,09-Apr-2018 07:09,342.397388366858,0.0,0.0,0
09-Apr-2018 23:22,10-Apr-2018 06:50,448.8,0.0,0.0,0
10-Apr-2018 06:53,10-Apr-2018 06:57,4.0,0.0,0.0,0
10-Apr-2018 06:59,10-Apr-2018 07:18,18.6796763161818,0.0,0.0,0
11-Apr-2018 00:43,11-Apr-2018 07:00,377.25834116737,0.0,0.0,0
11-Apr-2018 23:57,12-Apr-2018 07:56,479.333333333333,0.0,0.0,0
12-Apr-2018 07:57,12-Apr-2018 07:58,0.933333333333333,0.0,0.0,0
13-Apr-2018 00:07,13-Apr-2018 07:00,412.262814193964,0.0,0.0,0
16-Apr-2018 02:01,16-Apr-2018 07:40,339.267186770837,0.0,0.0,0
16-Apr-2018 23:34,17-Apr-2018 06:45,431.0,0.0,0.0,0
17-Apr-2018 06:46,17-Apr-2018 07:02,15.8117430170377,0.0,0.0,0
18-Apr-2018 00:57,18-Apr-2018 07:29,391.466666666667,0.0,0.0,0
18-Apr-2018 07:29,18-Apr-2018 07:39,9.06666666666667,0.0,0.0,0
19-Apr-2018 00:09,19-Apr-2018 07:02,413.411620533466,0.0,0.0,0
20-Apr-2018 07:18,20-Apr-2018 07:23,4.80158045093218,0.0,0.0,0
23-Apr-2018 00:06,23-Apr-2018 06:37,391.333333333333,0.0,0.0,0
23-Apr-2018 06:42,23-Apr-2018 06:42,0.4,0.0,0.0,0
23-Apr-2018 06:45,23-Apr-2018 06:48,2.73333333333333,0.0,0.0,0
23-Apr-2018 06:50,23-Apr-2018 06:56,6.33333333333333,0.0,0.0,0
23-Apr-2018 23:17,24-Apr-2018 07:06,469.333333333333,0.0,0.0,0
25-Apr-2018 00:06,25-Apr-2018 07:08,422.8,0.0,0.0,0
26-Apr-2018 02:32,26-Apr-2018 07:00,267.512302317222,0.0,0.0,0
27-Apr-2018 02:03,27-Apr-2018 07:00,296.589755016565,0.0,0.0,0
30-Apr-2018 01:37,30-Apr-2018 07:00,323.385292991002,0.0,0.0,0
30-Apr-2018 23:00,01-May-2018 07:00,480.530735067527,0.0,0.0,0
02-May-2018 00:08,02-May-2018 00:23,15.6666666666667,0.0,0.0,0
02-May-2018 00:38,02-May-2018 07:09,391.025501749913,0.0,0.0,0
02-May-2018 23:13,03-May-2018 07:43,510.08577401638,0.0,0.0,0
03-May-2018 23:00,04-May-2018 07:00,480.42930505077,0.0,0.0,0
06-May-2018 23:35,07-May-2018 07:01,445.651521158218,0.0,0.0,0
07-May-2018 23:01,08-May-2018 07:28,506.896025433143,0.0,0.0,0
08-May-2018 23:09,09-May-2018 07:03,474.133333333333,0.0,0.0,0
09-May-2018 07:09,09-May-2018 07:39,29.6970752338568,0.0,0.0,0
10-May-2018 02:35,10-May-2018 07:11,275.333333333333,0.0,0.0,0
10-May-2018 07:11,10-May-2018 07:16,4.6,0.0,0.0,0
10-May-2018 23:00,11-May-2018 03:35,275.333333333333,0.0,0.0,0
11-May-2018 03:36,11-May-2018 03:40,4.2,0.0,0.0,0
11-May-2018 03:41,11-May-2018 04:12,30.9333333333333,0.0,0.0,0
11-May-2018 04:18,11-May-2018 04:20,2.6,0.0,0.0,0
11-May-2018 04:22,11-May-2018 04:36,13.9333333333333,0.0,0.0,0
11-May-2018 04:44,11-May-2018 07:11,146.8,0.0,0.0,0
11-May-2018 07:11,11-May-2018 07:25,13.9333333333333,0.0,0.0,0
11-May-2018 07:27,11-May-2018 07:30,2.69635900060336,0.0,0.0,0
14-May-2018 04:29,14-May-2018 07:10,160.547490598758,0.0,0.0,0
14-May-2018 07:10,14-May-2018 07:29,19.2397731324037,0.0,0.0,0
15-May-2018 02:27,15-May-2018 07:10,282.982806783915,0.0,0.0,0
16-May-2018 05:49,16-May-2018 07:00,71.4122207025687,0.0,0.0,0
17-May-2018 04:35,17-May-2018 07:01,146.312077601751,0.0,0.0,0
18-May-2018 00:35,18-May-2018 06:56,381.850838029385,0.0,0.0,0
18-May-2018 06:56,18-May-2018 07:34,37.6,0.0,0.0,0
18-May-2018 07:40,18-May-2018 07:43,3.38822933236758,0.0,0.0,0
20-May-2018 23:00,21-May-2018 07:10,490.883327883482,0.0,0.0,0
22-May-2018 00:28,22-May-2018 07:00,392.149312547843,0.0,0.0,0
22-May-2018 07:01,22-May-2018 07:19,18.0496529340744,0.0,0.0,0
22-May-2018 23:00,23-May-2018 07:30,510.423275015752,0.0,0.0,0
23-May-2018 23:58,24-May-2018 07:32,453.701097766558,0.0,0.0,0
24-May-2018 23:00,25-May-2018 07:50,530.141603567203,0.0,0.0,0
28-May-2018 03:39,28-May-2018 07:00,201.265791032712,0.0,0.0,0
29-May-2018 02:16,29-May-2018 08:18,362.841397750378,0.0,0.0,0
30-May-2018 01:31,30-May-2018 07:28,356.904002716144,0.0,0.0,0
30-May-2018 23:47,31-May-2018 07:01,433.4,0.0,0.0,0
31-May-2018 07:22,31-May-2018 07:40,17.5333333333333,0.0,0.0,0
31-May-2018 07:41,31-May-2018 07:47,5.47711540063222,0.0,0.0,0
01-Jun-2018 07:11,01-Jun-2018 08:27,75.97417567571,0.0,0.0,0
03-Jun-2018 23:00,04-Jun-2018 07:00,480.837249650558,0.0,0.0,0
04-Jun-2018 23:46,05-Jun-2018 06:58,431.6,0.0,0.0,0
05-Jun-2018 23:00,06-Jun-2018 07:02,482.919227284193,0.0,0.0,0
07-Jun-2018 03:28,07-Jun-2018 03:43,14.8666666666667,0.0,0.0,0
07-Jun-2018 03:51,07-Jun-2018 08:18,267.039074850082,0.0,0.0,0
08-Jun-2018 01:51,08-Jun-2018 07:13,322.73220222791,0.0,0.0,0
12-Jun-2018 03:04,12-Jun-2018 07:21,256.984047617515,0.0,0.0,0
13-Jun-2018 03:35,13-Jun-2018 07:10,214.860759433111,0.0,0.0,0
14-Jun-2018 00:26,14-Jun-2018 07:00,394.066744983196,0.0,0.0,0
15-Jun-2018 00:43,15-Jun-2018 07:38,415.260316717625,0.0,0.0,0
17-Jun-2018 23:00,18-Jun-2018 07:00,480.358808966478,0.0,0.0,0
18-Jun-2018 23:00,19-Jun-2018 07:02,482.433975416422,0.0,0.0,0
19-Jun-2018 23:00,20-Jun-2018 07:00,480.33015156587,0.0,0.0,0
21-Jun-2018 02:21,21-Jun-2018 07:10,289.109889366229,0.0,0.0,0
22-Jun-2018 02:17,22-Jun-2018 08:18,360.291486652692,0.0,0.0,0
25-Jun-2018 00:40,25-Jun-2018 07:19,399.216259086132,0.0,0.0,0
26-Jun-2018 01:38,26-Jun-2018 01:56,18.6666666666667,0.0,0.0,0
26-Jun-2018 01:58,26-Jun-2018 02:10,11.4,0.0,0.0,0
26-Jun-2018 02:11,26-Jun-2018 07:00,289.533266200622,0.0,0.0,0
27-Jun-2018 06:22,27-Jun-2018 06:57,34.7333333333333,0.0,0.0,0
27-Jun-2018 06:57,27-Jun-2018 07:00,3.02776663303375,0.0,0.0,0
27-Jun-2018 23:48,28-Jun-2018 07:00,432.056990297635,0.0,0.0,0
29-Jun-2018 04:29,29-Jun-2018 09:05,275.69241566658,0.0,0.0,0
29-Jun-2018 09:05,29-Jun-2018 09:05,0.0666666666666667,0.0,0.0,0
29-Jun-2018 09:05,29-Jun-2018 09:06,0.52586841583252,0.0,0.0,0
01-Jul-2018 23:00,02-Jul-2018 07:01,481.666666666667,0.0,0.0,0
03-Jul-2018 00:45,03-Jul-2018 07:00,374.659965715806,0.0,0.0,0
03-Jul-2018 23:00,04-Jul-2018 07:01,481.695638600985,0.0,0.0,0
05-Jul-2018 01:17,05-Jul-2018 07:36,378.86834611694,0.0,0.0,0
06-Jul-2018 07:07,06-Jul-2018 07:43,35.6470174491405,0.0,0.0,0
09-Jul-2018 03:38,09-Jul-2018 06:31,173.266666666667,0.0,0.0,0
09-Jul-2018 06:34,09-Jul-2018 07:00,25.2692452828089,0.0,0.0,0
10-Jul-2018 00:23,10-Jul-2018 08:54,510.266666666667,0.0,0.0,0
10-Jul-2018 09:01,10-Jul-2018 09:01,0.426708549261093,0.0,0.0,0
11-Jul-2018 00:21,11-Jul-2018 08:35,494.001326133807,0.0,0.0,0
12-Jul-2018 05:40,12-Jul-2018 07:20,100.254200150569,0.0,0.0,0
12-Jul-2018 23:00,13-Jul-2018 07:00,480.335208632549,0.0,0.0,0
16-Jul-2018 00:07,16-Jul-2018 07:13,425.420713241895,0.0,0.0,0
17-Jul-2018 03:35,17-Jul-2018 07:23,228.103537724415,0.0,0.0,0
17-Jul-2018 07:23,17-Jul-2018 07:52,28.8666666666667,0.0,0.0,0
17-Jul-2018 07:53,17-Jul-2018 07:55,1.46666666666667,0.0,0.0,0
18-Jul-2018 01:37,18-Jul-2018 07:01,324.654638133446,0.0,0.0,0
18-Jul-2018 23:45,19-Jul-2018 07:10,445.022162316243,0.0,0.0,0
20-Jul-2018 03:22,20-Jul-2018 07:26,244.444289237261,0.0,0.0,0
22-Jul-2018 23:48,23-Jul-2018 07:13,445.573531250159,0.0,0.0,0
24-Jul-2018 23:19,25-Jul-2018 07:00,461.344200515747,0.0,0.0,0
25-Jul-2018 23:00,26-Jul-2018 07:00,480.169018250704,0.0,0.0,0
27-Jul-2018 04:27,27-Jul-2018 07:00,152.682245882352,0.0,0.0,0
29-Jul-2018 23:45,30-Jul-2018 07:00,434.148975499471,0.0,0.0,0
31-Jul-2018 00:22,31-Jul-2018 07:21,418.8,0.0,0.0,0
31-Jul-2018 07:21,31-Jul-2018 07:40,19.3268726507823,0.0,0.0,0
01-Aug-2018 00:24,01-Aug-2018 07:55,451.0,0.0,0.0,0
01-Aug-2018 08:00,01-Aug-2018 08:05,4.35410585006078,0.0,0.0,0
02-Aug-2018 02:23,02-Aug-2018 07:10,286.506772683064,0.0,0.0,0
03-Aug-2018 00:45,03-Aug-2018 07:20,394.817237015565,0.0,0.0,0
05-Aug-2018 23:00,06-Aug-2018 07:00,480.662769399087,0.0,0.0,0
07-Aug-2018 02:25,07-Aug-2018 07:00,274.888710049788,0.0,0.0,0
08-Aug-2018 06:43,08-Aug-2018 07:42,59.4541240990162,0.0,0.0,0
08-Aug-2018 23:00,09-Aug-2018 07:00,480.661660949389,0.0,0.0,0
09-Aug-2018 23:11,10-Aug-2018 04:09,297.6,0.0,0.0,0
